x,y,z
50453,99868,63089
26581,33703,72502
59733,57044,91361
24798,98064,81190
32176,94000,48231
83200,86146,12507
83167,83742,45080
30788,27129,49973
78052,30119,74608
12791,62277,14942
40303,81583,7751
27133,89210,8240
40131,22736,91373
91817,43495,55261
45639,63689,34404
62931,43636,84961
58387,97700,45626
57182,5143,39156
98819,85857,93322
72722,35236,63230
76285,4328,96384
10479,34441,86149
51661,65036,48650
22838,9307,59798
22638,33475,45736
58868,33709,64579
82865,70544,9182
5520,68801,98366
36310,5809,54242
95762,36999,1255
77140,7388,43069
16184,77259,2117
77085,34804,4473
68972,80554,25131
32348,15893,84078
28238,62813,26649
58679,82047,43471
57550,13972,13211
13446,76274,83743
83832,40398,52720
66110,24593,58541
77683,49842,97499
41613,54553,8178
84148,6455,75779
15090,57616,93595
4387,76843,40216
69753,83120,60937
61870,78605,82065
85058,11888,53943
45012,39956,55988
9673,71146,95526
3970,38672,65621
79259,20327,75637
66521,11355,69842
98296,45820,45526
88414,3894,58617
60390,72537,72754
21240,70004,58633
96338,25240,44662
82263,30008,92443
55185,18143,82231
31768,72093,12354
33923,29226,32816
68968,37963,75988
81105,33908,32342
92429,69676,40030
21727,84788,32810
34009,84635,15460
42342,92454,76648
3638,68750,49323
46615,39338,98953
41026,83325,1127
24119,43772,96724
1925,75356,82828
40128,99739,78929
52285,21219,75882
51040,8997,96277
15053,75648,64500
70857,67821,86682
63565,97852,70828
15222,6663,97332
94809,60272,92257
76389,44793,13185
43497,28403,8097
74578,6365,65825
20030,97195,68783
2318,72706,70951
2114,60227,27828
76594,72406,8968
82825,55256,13068
41346,46776,79166
57727,66813,53886
3027,40679,54545
94676,68336,83824
58423,90533,54930
2931,34818,61760
16677,49313,70648
24783,49949,67880
28773,90379,40300
53217,12413,95185
94490,23493,54448
8807,42681,52752
77069,85319,12690
72441,31342,96476
72186,45748,13655
44139,28235,83301
17478,72945,39207
95797,23234,80143
34647,81688,4824
85641,32261,68805
69530,43068,31848
77330,11679,42190
15926,29892,75322
66099,19088,46795
93315,2409,82385
89742,2831,21336
39309,34493,83367
81693,54401,3586
57990,60701,59046
15402,16826,52347
20977,85865,14455
43293,94227,76731
35813,10864,83398
17071,77864,1743
30444,54744,10974
55964,23828,38476
16428,22419,11855
5588,80873,8524
9281,29907,17944
96793,71448,89331
42247,93565,99259
34113,49783,47564
65795,49254,44184
49595,5506,18285
5604,82456,70152
83626,80156,60661
8655,24288,10699
33336,82305,99291
23947,38932,58705
6025,29905,29952
38085,38618,99405
13888,61094,95585
27525,19443,15593
2985,8410,789
63775,70867,88986
19739,83635,80085
96426,97689,77266
86341,73122,62893
78722,31153,31373
60713,45257,48355
18259,71556,92668
99846,63340,29239
67968,84104,7206
58612,28959,38198
18515,8928,8017
66717,58005,5574
81213,89041,6590
84961,97921,30967
42144,22869,72501
54693,66050,52190
18982,83828,72774
88031,93106,5814
654,70063,33909
16002,55090,55354
1664,27178,43082
99643,14915,16199
68334,10081,54443
68884,73713,45347
36694,56501,58864
99835,84210,12747
61023,16365,75954
51114,97687,210
60615,96875,7444
25688,54394,6608
64452,1720,13377
26745,81084,88511
6750,8048,66896
32710,47709,98261
66143,32563,93553
53751,88945,66812
36541,53119,53894
77420,37905,44031
79616,69468,11864
50373,71405,26677
69342,7350,47149
5210,2118,36856
94542,30877,29576
10425,98454,2447
54651,98272,65606
74248,53387,99555
96266,83528,56049
17949,60432,30381
70364,63711,77657
34005,5462,41332
3887,98929,85008
86047,19812,71380
56822,79395,44895
25489,15192,48631
66924,32456,67005
33600,30283,94882
52366,45894,72953
43415,29251,48428
4555,44561,27319
34222,91014,71543
49964,96924,30632
36923,41264,77908
60146,41552,34092
43894,55307,77145
75603,58595,40325
55368,61304,41292
51699,69341,2588
8154,88538,6853
23197,59221,3158
96906,55786,43985
17749,57956,54397
26959,27975,54901
56546,63483,79041
62521,39494,61314
88056,20563,79101
48792,79829,3133
31087,76311,32395
47985,86343,80378
29458,92494,70222
74595,51574,77644
21598,36417,81685
92109,19449,96290
33018,42723,64317
4646,68056,6933
52942,20621,92057
94632,73471,87545
32878,95499,63970
74967,30108,23558
45800,64060,65924
41751,35605,41204
94234,8066,1265
24910,18346,21547
13676,53541,42835
30945,67284,94287
73304,46299,44022
42783,32953,15307
24291,93168,2139
85706,50868,13113
45703,21273,62780
38676,31504,36734
91346,47976,15899
15131,24567,26028
71906,96343,4231
92948,9175,11630
50884,40458,22661
2381,26191,36466
8068,54295,38701
25668,94196,13799
9947,13828,39581
77072,66074,83484
74809,73658,41767
67362,1042,16869
95593,15073,99459
47993,41806,6128
32281,8538,26346
16351,87568,95804
48157,17526,68207
74648,40406,11571
64088,1157,96876
44842,23369,1160
59803,52969,38772
61783,37274,82160
38944,99340,88563
37079,13255,80416
98849,5814,65473
1643,19788,1444
97469,60204,79011
53015,60129,3247
71400,93719,77954
92641,26857,67177
73216,47036,13709
82844,4896,93282
9900,69031,28111
36839,23788,64206
44945,25481,60231
90860,95887,64926
63665,88257,16914
44070,29847,99489
61253,75990,11482
11116,78540,99779
2573,26684,77756
96572,59779,41817
35391,71585,96886
65079,6628,23734
61082,47254,61968
68472,47856,36618
16849,65124,51835
35618,80781,27853
5139,89368,82530
28562,29788,48882
10289,40296,65394
58866,61601,81643
85018,54317,44812
13144,78985,11720
46130,91335,35759
28921,83539,35821
57617,44166,84468
33354,24188,55483
18302,37888,60081
21317,40025,33113
15169,16116,18351
42080,8056,84976
89570,34227,64533
16526,10192,5878
51397,2225,14229
31156,85953,23266
45576,22132,97634
20112,78618,50028
53247,71478,70154
71362,11057,7132
82552,6850,68658
65269,43340,69479
2967,38635,39652
56283,64851,81742
76109,99224,83251
87834,96268,61051
81320,13477,93678
50643,49096,78053
13020,62954,46378
72006,52958,95970
14709,57173,6073
87871,92086,26084
68858,86593,78809
75011,9974,71177
72712,87255,23077
30564,53861,51752
12954,88203,42730
25409,54750,21578
16219,60320,58567
17629,27353,16849
10655,94111,3972
88690,22175,19106
58189,12852,56911
99808,42226,54027
64349,74921,25006
51518,20967,57750
12302,78713,55609
47987,21595,64480
59644,67886,62305
77495,48819,21859
7496,38561,73316
36766,42744,54285
96401,69618,33590
72550,83152,72731
68042,71371,28272
6159,4291,40589
7944,35533,15092
58361,86760,54073
18358,41099,39203
87938,14699,26373
37327,38003,500
32499,93725,96594
18941,1407,146
33620,7645,14043
87483,44678,8791
77512,25751,96059
80208,62702,48070
5281,10172,77794
95354,79985,27049
34285,95687,95789
44403,68591,39331
86069,29837,1911
27603,2328,70869
95927,97538,36673
59817,21296,34816
61612,38429,83749
52714,55427,12443
98861,94753,16246
99156,7568,29312
28974,24955,54708
89728,44497,6761
15365,27923,27381
93082,89921,70744
19344,34688,74588
29814,11311,42149
87928,55422,87496
25939,54314,49870
22324,18016,38254
22972,3208,76450
53731,69877,78046
98723,54283,15958
82863,44286,4383
12419,66518,54631
49426,18492,18049
1376,31221,67426
84853,2472,74447
54843,84216,2132
94282,43720,13083
68860,87865,77769
63335,17063,94791
21277,70021,48370
65830,37423,85016
45289,65670,86911
62537,39278,13430
51345,78879,64981
9967,59817,18835
81516,97358,64876
96022,12504,11053
9462,14689,93815
47815,96272,20639
70830,36610,96798
82138,21220,59496
60729,64535,44418
80386,36400,46490
72654,32571,86754
20434,42138,6283
19235,8137,34661
73135,20253,45584
70536,4342,49204
5289,47468,58297
75404,57761,66666
14272,17262,17991
453,56241,5075
56310,17947,60238
60930,74703,65096
88823,46724,52370
76851,56956,78398
24691,8945,85685
36867,61080,11876
81942,77487,80243
82485,30725,5418
89493,60545,45797
27127,82115,60712
74031,13631,93159
33155,79992,39962
54641,96861,81076
9985,7049,95115
41130,30600,48954
28246,67660,16936
6429,4603,17238
55167,99817,35888
348,19004,3678
57171,94782,39073
45505,48549,33790
76858,84128,76323
7542,15442,35897
62223,61024,17005
79483,15393,34857
47721,64318,78503
86343,64253,88705
98703,13743,80315
62963,72346,93937
42771,57574,92540
53374,83932,10231
28142,50470,67502
34951,2764,89045
33303,15197,36012
77346,71820,81651
83704,7359,1695
72356,96880,22972
37656,46594,59519
34811,94081,10309
55047,39067,35866
55650,34691,94198
93693,84929,98877
68463,77684,45657
3793,60618,83023
12974,95938,97305
98277,79403,32042
93914,43317,87068
37071,6797,36860
28435,81779,82162
47748,43199,30905
95665,38110,9163
87277,60988,33194
37627,4109,77277
88186,8098,86742
29263,29808,51717
8906,80180,9336
81820,78527,16087
57490,63291,95770
22820,93646,81992
70476,80787,76673
79826,86586,63298
42598,40424,29538
55867,61721,2632
58299,49267,64690
30360,85283,11812
70036,16900,71644
37098,92679,90665
87482,25494,60548
32436,22321,24317
51832,61459,24782
35716,10577,83435
72604,96902,98199
32298,99736,60223
98814,69505,2270
43437,78453,58943
29231,86541,51804
98155,29698,51170
42379,67068,86129
74060,36921,27076
5589,83039,39444
40959,31034,75274
77038,60850,19377
29739,2809,1369
35864,88147,70091
18130,47962,2230
98382,13232,35296
9723,62572,33129
43190,89069,3141
23301,66648,60169
3451,20611,34480
38156,70294,59132
19028,8278,10910
41241,55772,35069
94639,47194,65197
23586,96057,15676
82039,51142,36897
28449,9057,66989
82043,73800,15815
21273,16764,28351
6033,84449,23276
83446,77014,14240
53750,84581,21668
27645,39862,20159
90130,75523,46802
37017,95335,50633
80269,466,78030
18848,11021,43305
76564,68931,50742
67714,34823,18072
61589,95565,23021
92111,62157,48580
34494,7727,92571
80847,24342,50357
79585,62611,51881
72209,29183,58785
97639,78073,22082
57525,42073,36311
64027,78969,24268
148,66677,37915
71011,59300,37569
56043,8148,57293
74475,23651,58666
76459,17569,92079
51559,77525,65824
94754,31188,9395
46117,73818,36842
78200,93986,39305
65271,40512,66604
36439,27385,71235
57869,19238,98606
99071,58140,73929
75579,6685,50618
86872,77078,69754
87673,82970,28794
41234,22893,26931
33229,49392,24072
60569,92028,43384
81908,49335,69686
53881,39357,67021
71139,91566,61102
20345,96483,45028
51186,45515,71942
13759,7063,24669
77129,49766,79416
70988,65017,83088
59295,88503,42397
40502,50822,91567
6840,36635,83668
60600,44226,2221
36895,99985,39620
58215,20305,96019
89011,10448,4282
89682,88280,67850
21325,95,36433
33221,77351,26112
38346,25496,32514
53756,94170,34408
29949,9000,77421
45114,69523,7441
45001,14287,6772
53713,75943,29346
75198,3,89770
12656,91083,7092
19673,50449,11465
86475,2604,53404
22101,16025,53386
23811,2938,71303
3713,63496,33745
60144,38844,37764
31607,1251,48744
47832,96993,6755
38414,4113,29130
32447,1053,83967
40651,49742,88517
83943,98450,54850
5855,53778,44255
26402,87082,58862
59317,86481,29689
23453,88446,11916
79724,17331,49522
54047,38308,23891
69649,81013,42701
4112,20300,63392
2788,83726,65833
68292,30994,80091
72307,52178,80851
40084,53274,71708
67647,98756,94904
27998,39130,81248
20611,22189,23726
53561,9200,87474
74958,89985,58478
78884,46409,59020
59536,76986,36700
48630,10711,10596
18313,53515,33606
70518,46330,11346
96141,92343,8057
2596,75780,38990
99251,98561,33980
65501,11150,47210
40344,21976,83476
8302,59647,18161
63731,59088,93982
12269,86249,69633
80199,92548,23680
164,54739,58153
59025,61658,25996
35211,35276,65610
80899,65644,73728
36702,80096,59711
84726,18531,88141
48454,49143,66900
8525,33339,84940
7105,24534,44107
44872,44244,24851
12061,85794,82354
74813,2613,65959
83818,16198,21596
7194,59796,37760
16952,74851,9166
82570,14273,63300
41244,30161,66039
3103,75689,15618
49307,66693,42333
94037,68769,20562
57113,77807,9244
40076,81446,71275
77476,77209,41177
42882,35810,95130
3967,84056,67211
58130,35422,53966
3338,73448,31255
42321,65833,48632
39458,38136,34893
78120,4406,10718
91663,80583,51571
58321,76856,19218
87564,35180,92243
81672,2395,58106
64833,96500,7368
94228,24496,10355
40730,68775,65371
33047,74758,20843
41969,28973,79456
87143,81272,65781
61748,26305,3770
19362,69003,79478
60334,55724,38982
13258,51078,46978
64790,76709,91687
5020,22511,9205
69124,7470,53113
66455,46050,72370
10756,30341,28339
69176,24105,53519
12145,58572,59710
86564,70744,99734
8647,13463,10932
66537,41382,12643
77909,75680,91167
65260,97660,11421
72491,65867,51716
30417,88962,41336
29077,81704,5302
19894,86612,95399
50260,2457,21111
52720,25731,41827
91017,69029,42003
29861,92172,541
71392,14582,54051
57796,33165,87903
36576,95931,42070
49268,30981,65422
42407,28150,19228
80402,21537,99559
30818,48098,36996
17783,5106,52343
54871,72916,23305
44614,86399,92480
52764,10018,363
58689,69958,66218
22253,6233,74753
9903,97548,20029
8242,29595,56799
85569,57320,82092
41676,65301,77465
92713,54483,65241
65626,36371,36644
74021,15705,21453
20101,92836,11043
60525,46885,93562
71394,24611,6145
41072,68992,5123
39356,81824,45667
67253,90760,51248
60264,28000,42518
62868,2474,28689
33398,85150,57202
38135,73650,46124
71823,3229,72349
13786,9761,41490
55258,12218,45785
35765,67258,61252
56305,62669,33288
6874,506,34401
54941,11364,64154
13472,89991,37399
51381,6010,52222
375,15479,30544
54927,55906,13590
48835,14357,67117
15229,8687,34252
55456,53609,47529
20574,59139,86325
50567,89190,55874
92818,50839,49681
4524,15672,74324
71806,65361,14506
52262,19154,16182
66729,15599,96561
40330,9717,67947
50504,67655,60065
89473,95474,50774
15707,37859,33166
64905,44603,41399
519,67434,26236
21333,84159,18739
67396,6584,65491
56069,54531,51326
40250,80413,78076
6836,57406,89687
3761,54585,61018
21525,96805,30766
89483,61322,2755
19316,66273,98044
86093,95032,13803
8572,62842,19973
53366,96790,64058
15156,77299,43068
92189,1086,5826
57086,41135,98132
68932,50967,96896
5371,99188,99683
8899,215,53454
76705,44963,9021
39700,98416,62295
66192,26796,85124
77151,25184,13866
65267,84263,1008
91273,63133,15038
54338,66999,80924
29166,21148,3270
49485,54824,34929
22913,40265,55638
92426,84385,45303
37592,71902,94347
22520,55287,98641
61313,72802,95178
95368,22549,60052
21327,56608,43527
94211,81564,2837
82971,10475,13239
53004,99196,27636
18295,61048,67822
66700,28951,46015
48848,71171,27071
44534,95692,24182
75805,23808,35134
13946,18109,20112
29805,13555,21174
81055,81891,53052
38750,60566,36019
65575,65959,74006
79658,78354,52230
65645,56649,53809
84799,19307,33846
81860,78572,32218
68838,73456,31306
70541,7581,26903
69554,25025,95732
47363,48272,79791
39047,82948,9481
2057,59101,13824
51614,48469,98996
79174,64972,73452
98055,98848,53999
73098,34471,60158
35724,73157,16453
84793,72559,49352
81782,95928,67941
26171,70653,31561
71544,51789,17447
26555,44846,36130
84507,46946,63608
659,62539,18061
93980,40533,27875
11083,85736,86874
29876,52608,54006
42698,87196,35933
36883,47681,59195
60989,21962,24412
96610,41570,56143
73400,92903,44914
52507,75151,66668
36080,74667,31169
99920,86190,36506
31369,34988,38302
39783,8543,91378
19876,11299,61643
86027,51249,94288
58036,85877,5791
41771,73611,89488
34716,74605,94589
52223,9083,89317
69999,95870,95251
90862,43665,43855
33405,64113,66093
4513,42964,59559
8904,70693,80617
12574,8856,52062
50328,91985,82009
4054,9213,29465
3390,44421,6136
81747,64297,68651
19477,26865,42989
13014,9137,99334
47580,52017,49216
72423,39224,5639
96643,41677,4452
32879,65492,48506
77456,44310,51702
23939,38912,98570
56938,22889,9401
71191,91701,70119
79900,77272,55458
52035,38546,86704
73688,41585,7765
35692,54300,88942
2061,15421,28617
24451,70419,14457
81988,35664,86178
85094,40329,37991
44896,46411,48515
49921,62524,44217
59552,82147,50317
56167,70930,39795
5117,78289,24294
92279,55963,6690
14759,60834,19738
35082,14403,53769
57350,89504,36778
98350,47029,76519
57928,70724,16014
57268,99648,2845
40115,82096,19127
5780,97189,55450
71162,91562,50813
13285,69531,30623
8827,38217,37318
84834,70,74216
17484,61989,40968
73906,52871,84751
81543,63703,43512
78350,42845,95319
68229,22695,55981
14994,83893,34245
48801,45504,95117
63965,17242,85384
70434,61314,11714
54334,67904,82335
37365,11440,54900
90404,18219,46517
6964,13556,23835
52242,70404,29379
95054,43657,65524
16566,88586,96024
73788,37128,92482
66992,33371,19198
99329,7675,53733
38746,89905,73840
18101,65373,38010
85538,97596,28757
64502,61005,51894
54396,56639,76388
31790,53435,83084
70440,82275,46332
23604,62589,41599
16048,92322,21679
182,25083,98659
57581,61492,88387
9068,50951,52750
72493,51677,21157
49637,39320,12209
4976,93401,43673
67953,66660,99229
78793,65914,7124
61312,16997,1845
1396,57512,50007
62800,34158,1782
3485,86922,37746
21106,40890,3508
64435,1559,4266
34047,21943,65532
60986,74169,95003
50505,8162,15396
70224,12054,36803
39084,38320,93707
81936,32394,25913
20133,42096,60358
7594,52729,37683
99118,59986,49082
64257,59589,32861
86587,76794,77040
96870,7089,85872
36747,28908,13334
1145,47041,9275
88228,41070,21680
59723,42070,19352
80828,91425,94228
62573,53902,61374
85478,89428,35937
58892,93050,99297
3603,94269,91080
63857,7504,97157
45365,55108,57868
87649,32678,63295
8435,16033,97223
61630,22746,17515
7053,89806,78661
17140,39141,62225
84226,9361,55290
72180,97973,88570
82355,48163,81656
15386,91948,92131
63915,8493,1653
54845,32968,2519
12892,17279,84452
4435,15937,8463
21488,79972,67592
78166,24847,53523
42329,71233,98232
53624,15542,56169
84233,76041,70078
33869,17899,91954
13415,39541,27755
4132,3922,91875
81888,43981,24415
60383,70315,93579
25814,98266,45387
14811,80227,36597
24909,85342,528
21320,12152,57991
18847,80611,20273
41435,94117,18466
68852,31200,67787
20515,1971,57802
346,2605,98326
48100,9820,55168
34123,24533,852
36084,62384,81290
16239,16434,49799
49924,98399,12557
32613,5707,27309
31255,25571,28648
38951,15296,61476
52661,85195,42565
31187,75182,27815
22845,88884,99073
81008,55355,64622
74687,25227,88461
31530,97315,21415
5658,87497,61853
69321,35433,75997
25788,71916,42923
10256,66730,11691
81831,43919,589
7861,57619,63527
91301,44721,79131
46003,66936,83622
72834,24577,17683
23459,7720,83550
7190,37223,64745
81857,68116,68192
97209,44694,25117
50343,19890,87642
63827,96782,44950
53254,85938,81977
90071,44731,93043
18003,3247,41922
2257,36222,94725
71443,6925,502
7751,90054,40417
11979,12923,18787
94335,88510,58787
41584,64949,67537
30589,24726,63301
65110,4376,95686
4329,88298,78012
81260,6199,87014
54479,15809,23048
34239,75410,91819
79845,72816,91667
12338,25727,50
60810,61725,37896
19412,25110,87676
19710,65694,48862
24159,10558,98575
52421,91405,25557
81670,86363,45288
72160,37019,30727
53030,76594,7500
66629,67745,3856
6323,34584,44968
7445,60114,35054
29845,14596,64350
42436,81545,90485
51971,78368,76446
23033,57523,73024
30769,5622,94646
51638,98389,61495
67873,33488,34984
99759,24543,5578
54095,29867,23538
34212,21076,35316
18182,98253,68752
97877,87057,66658
34690,55469,12835
92259,56656,46529
53570,56632,71001
48760,38681,99139
84243,9578,92955
47481,82615,71791
48871,20592,9671
78040,63061,17369
1604,32687,31102
94617,94164,10883
84540,82859,46876
11212,66717,87840
74581,98498,99994
34299,70675,35508
7407,59733,85726
71078,8174,79751
69146,17089,2205
24654,76938,38384
10532,60344,56876
77436,4948,32712
30796,43330,33985
59580,26253,39527
48143,59428,26602
22326,32831,6254
14905,56279,46426
19351,85976,79781
22198,78835,73315
39197,55167,74652
67167,54388,99448
37978,50540,53735
42498,88015,22504
91262,64000,75692
81067,3789,44397
80947,61964,25669
38010,58928,62127
49239,58143,95326
69577,52196,89223
79424,30231,38118
66576,9967,49060
28247,95407,44747
4601,68721,6812
23691,74953,10771
16260,23959,94635
31130,73515,51125
45099,10364,94750
4163,59371,59588
15849,28438,52605
50775,31162,64811
4462,46196,72214
46762,26030,83729
6860,9651,96865
62416,22560,72032
82929,32436,76624
91882,76353,88777
86457,48202,3890
70921,96527,2315
41961,45157,2868
46649,72102,31176
85377,83605,63977
64342,47539,83942
72617,21454,37547
78057,55831,11683
15678,15176,97024
3686,44755,14871
12048,84717,81545
27090,2437,71785
51533,60725,48567
286,88130,9452
70522,36326,30141
64424,9097,55247
97774,91427,29399
65586,56272,48215
94053,26245,68674
84291,10809,43297
94165,35227,85219
22620,16868,39560
19459,90860,74513
49826,77660,97170
82796,72062,57264
52028,76716,74184
44586,37804,63412
31656,20005,46031
81012,9770,79667
17791,97276,42137
13810,88904,45733
15887,26300,95385
32108,59836,72945
36964,19373,52465
109,75497,99614
38214,27997,99086
89355,89505,22520
92377,28880,60149
64409,33376,80952
89660,69855,29419
71366,23401,52433
53955,5523,77195
38890,52081,89108
87872,66616,61948
8351,30317,18381
84466,42461,62755
59973,39843,70286
93578,4303,39870
50387,28239,35674
62241,73443,50581
93222,54912,58656
55935,97064,1396
18836,82767,58552
12437,22541,42831
94029,16583,32118
4081,33892,19007
29029,42761,7305
52777,49606,60527
98418,42031,93268
60258,5898,53342
61653,52005,12645
64129,86832,31268
8932,53420,98226
95361,30955,4263
41101,6075,45901
78843,69939,74894
92998,18140,46538
14837,84288,27868
20854,29405,65277
80953,33581,62222
61772,44449,82617
94089,61968,43200
11534,82082,96038
70309,17987,99497
51169,20492,70485
32528,85784,49250
28170,87492,38600
53644,55083,39330
15583,27575,37944
12258,95160,29784
70530,96423,39634
35384,31846,25343
37810,14478,9133
40797,51189,84399
8971,98200,67643
28177,47300,32826
64031,42496,65168
90103,4676,75279
66035,73688,81755
66026,3006,33511
61279,72060,96073
88504,88482,92099
99777,83643,82760
5739,80050,91663
84302,61841,51999
40367,90779,86688
2377,17804,94202
94651,26374,26520
91887,7176,36616
20208,12725,62721
79777,5472,25132
84376,92203,29602
75058,38544,65367
19986,540,48546
29025,22305,89028
23805,70811,24445
3066,99126,66231
68068,76504,81121
29247,56597,83056
82382,49607,76694
97145,57026,72144
48516,40044,18684
72983,16395,90654
36622,62491,59026
98858,65395,17047
6911,21614,14434
95179,69856,66057
86743,27419,43973
45148,27101,5126
17932,76636,44372
79168,2356,42212
36616,67324,8986
45699,55504,1863
85075,67477,47899
66495,75209,59698
30465,56981,10346
88852,23190,93221
63091,11293,51260
25174,91917,34151
48049,44926,54931
25815,93619,68024
81909,71302,60898
89840,6810,95658
28279,13023,76713
53745,11508,91016
40812,98445,44436
62070,91124,70280
88543,31929,6801
87100,21632,40781
20783,89022,52299
46295,6149,56438
67526,40432,12227
46651,60396,59189
14023,5230,1735
53539,84897,72412
40170,90735,30352
93147,88672,50840
9876,20975,83896
13399,21285,95763
87968,5101,76551
59625,26025,47387
64479,30423,79273
65516,68261,43840
80081,8429,85385
84297,42521,79254
35507,47702,51363
76998,33831,79911
7882,14348,99154
1089,54478,40530
38663,44214,64877
33964,34083,36248
16141,72387,85138
70972,24041,53643
53462,96040,12458
7798,27714,5295
73418,63903,79699
30264,73991,77158
3755,20112,23415
45485,54128,58609
21183,8902,52698
30969,11684,82500
68241,37141,89264
62263,58810,79757
36933,92697,87960
19012,58553,46189
31501,45666,21685
32748,74965,74448
90709,46168,17952
70901,33590,1334
76850,82003,75622
27728,76008,51055
1742,54018,84438
83705,83097,61851
95015,86749,10884
36426,98695,30190
44548,98455,89990
73888,58476,89543
376,60098,88651
64526,59181,39033
8898,37852,33376
40991,74704,23812
91298,89695,55979
24478,8308,853
75965,23070,28229
56142,14364,28510
48161,30873,56901
77408,62577,69035
5185,20786,62282
30713,83887,69618
64698,93756,33755
73925,59078,70497
43490,21221,82596
57473,62322,81675
81498,31398,34719
52072,27559,11509
84531,67927,77310
47879,28447,22569
60007,13300,19419
82048,89376,32174
6021,22411,29832
997,94633,82550
5875,61887,81555
20268,41176,40341
61776,1537,9871
55324,36270,40258
21662,65052,51679
29647,15784,28364
31283,1924,77242
85998,31746,35927
28469,9398,73151
32020,35027,47046
56085,15801,55012
52139,37047,50945
18171,17497,22118
34593,83428,69708
30275,33793,17376
95936,66236,58765
23741,63466,23337
2212,2171,24653
51013,2175,7188
16885,44638,86834
4033,83289,1624
3649,34283,81710
93419,77179,90962
65180,16558,90050
18207,88206,6400
31092,1677,60498
31036,36119,95845
94135,47530,63440
30438,89604,78974
92545,66402,61589
30738,77013,11009
45957,71379,57743
6508,84044,71752
55394,41603,53160
27287,81209,88689
22486,52001,22297
63001,34013,55128
24674,40229,52850
12655,31087,54686
50726,37587,54874
24241,59498,92763
44424,40772,15245
84963,74974,21832
66434,40557,59933
48084,39786,65982
5935,63140,39577
46068,39294,63676
50214,8528,33955
81562,59273,44763
60427,33694,23354
18445,43950,21558
44960,33308,75666
57264,68595,10490
1783,61211,47684
56210,59471,88404
39986,76739,43081
76973,67738,40164
27051,221,52035
775,90400,36725
94048,29634,27829
50604,82601,98437
8813,93319,3083
3446,41434,7070
33432,51425,88291
44311,42160,22665
72177,93331,30837
63009,3864,54573
41930,88011,2352
12282,20149,60297
3490,61838,421
79888,62169,914
78415,98044,44263
95972,59237,77651
23497,62576,3807
33370,26625,2804
40104,23825,84170
21029,41750,69895
89957,99569,59065
91806,14386,45067
13321,30296,73495
4554,169,26183
31651,48779,92052
30430,13043,85393
48899,51570,34435
72165,22532,3875
64913,29401,78924
86884,11083,51442
30474,18106,17932
79481,84655,99132
26624,75203,22363
43151,26311,42795
94547,33571,41835
17212,26395,4743
71698,62378,7002
92150,2245,28995
30087,82422,15616
25761,24641,75165
72566,6879,70203
47151,93212,64202
95731,34940,52228
30972,74674,3550
13541,2923,99609
87508,16104,34276
85400,69736,50257
35891,23175,78787
41334,56315,24510
20768,55944,37492
32321,45977,49189
44836,77839,5361
30675,43327,75602
84621,36839,45720
22901,20010,29727
56634,57507,30089
95371,37673,67066
21929,66659,91749
5052,39629,74347
46024,51103,98822
32598,18310,18197
95480,15848,39151
51382,47890,83376
5771,62759,97615
83827,39103,54671
86624,55597,46716
61871,77133,76004
80443,79442,6904
35708,995,50457
96849,37465,88602
63292,32954,22065
42660,78683,7326
97534,84977,29662
94634,88716,627
98588,20547,53440
46078,35543,13588
5360,92396,744
36912,55003,79284
80414,70615,98391
38401,78380,71054
12585,97258,26432
54122,47042,12089
71566,77460,93826
17319,63974,74353
12496,27440,56127
232,75050,13086
36234,79847,4718
82049,57074,11116
20283,89268,56467
22099,66090,39986
65649,94665,23609
61796,54397,25641
43885,3143,28257
43434,2223,28752
59443,27288,75841
28786,39212,26020
29309,12523,80044
81547,22813,88314
14090,28157,62733
13098,47746,81602
52081,48501,20800
99536,17633,12471
31139,12524,8908
31275,47117,50337
81379,63165,4731
4711,52115,2898
31735,67987,78511
58645,86932,87843
60745,65238,72277
14776,88041,90897
69559,13175,57475
99961,26634,61597
88321,48662,93339
38282,17879,80463
3235,96703,50587
89543,84916,9794
76552,41319,83690
10701,9085,64699
22280,67457,75850
70855,26971,10313
11371,8365,24489
46272,76551,23033
44961,17930,85427
68303,38573,96519
55238,20474,42494
33514,75708,66749
42583,58431,19613
9798,70915,25542
2504,82208,21538
48425,25816,92537
4495,7194,86198
40907,45008,27281
60263,56835,22044
27310,49188,65438
42043,21392,9780
52036,61575,54587
39508,81205,85875
3737,74131,91054
53475,67333,68786
64124,82894,22400
14779,80795,28157
20635,98337,21486
62615,11950,72713
80691,64653,54305
41449,50211,50634
5097,99218,70496
68302,54900,65653
46807,33817,93800
36903,74680,41175
62804,59814,99214
17549,89292,76453
39561,523,30332
70849,14016,74551
77141,49394,85479
79754,65098,48361
94789,79280,36690
84143,63352,22154
31093,5959,86021
16534,29406,21101
92726,31965,92665
15442,72839,59377
2039,75957,63151
57536,9715,17621
40956,56505,79260
92596,18528,75566
20100,81617,99463
674,26347,46866
2117,43859,92103
94362,63929,92982
60029,36758,63323
17340,91120,43400
21913,36834,19439
18716,46062,2157
120,34347,94055
1975,87544,87482
15102,90599,45428
77036,70037,31198
96503,69248,14848
42758,37130,41843
57707,97845,16260
58492,84206,66933
31555,82575,10498
76592,62724,42108
71838,39379,59043
67997,58544,56258
46343,25185,5313
47616,44636,59144
47018,4652,54958
7088,24644,40338
56511,72154,45508
28945,92932,59623
12775,40082,91119
81382,51994,20585
