x,y,z
6273,8830,21
4479,6007,567
9089,1397,2992
2813,2350,9078
9736,130,2708
7792,9525,7806
1660,6303,5203
3601,9548,6932
9638,9087,4260
2151,7264,4322
821,2509,1945
4249,296,4015
3585,9076,1826
5993,7199,2120
2975,4989,1171
7759,6286,8310
990,7257,8882
5983,128,2546
3822,4282,1669
840,7504,2465
6296,7071,2249
5121,9665,9950
5408,6126,6883
7301,517,6590
4080,9628,9933
8668,2266,6448
6758,6695,2965
1938,1382,5783
1422,4630,9390
6222,8050,19
5069,6896,9845
3867,6947,1036
507,4595,1136
651,5779,3032
7737,7735,6681
2207,5063,210
3740,5028,4448
8925,3187,5038
4714,2920,7493
7242,4671,6013
7189,3873,1709
3528,9111,2618
4239,1100,3184
4492,5749,2464
9129,2946,8516
3689,435,2315
179,2781,9028
8571,7596,4925
244,3483,9788
2242,4415,9359
9412,4742,5812
818,221,6902
4725,7961,3314
1098,2925,5440
3685,7611,1295
3562,6929,758
2284,7186,7802
2365,9895,3084
1471,6269,3207
7677,3776,8290
9305,3619,6200
2324,902,8313
4346,6071,6226
7353,8605,9091
8829,2531,4957
7848,1575,3274
8166,9241,8700
7874,6596,5758
5496,1476,2270
7908,2630,9125
7853,8663,1922
3489,3087,9999
9188,8548,4813
3813,4883,1121
4897,6049,9973
6052,5927,736
6046,9329,7074
6516,1415,4023
7082,4338,7051
6641,5348,833
8581,3817,9079
5477,2830,88
3176,8409,9129
7558,3210,1715
1147,8287,1720
3212,4150,6632
2925,7691,6472
9003,9499,6945
6271,2621,6724
9684,140,5101
8352,7283,7325
446,9023,4870
572,5393,7099
5063,3935,7701
9912,448,4761
2761,7695,4710
6449,376,5587
5612,5627,9968
9990,3974,4184
9353,9084,9054
8494,1174,9581
18,1715,242
9183,6064,2953
2278,5474,6427
7258,4061,679
1713,3857,392
7,883,5312
838,3949,8183
334,532,8366
6920,5369,1024
8101,3983,8355
9501,5595,1293
7134,6053,2145
139,7858,2908
5224,8356,151
4996,3746,6406
610,6183,368
189,5299,3448
5679,1733,3006
2403,298,4170
879,3747,5962
2057,2503,5892
1316,8447,4674
2635,4988,1031
7152,6585,6561
6806,3307,2469
1554,9490,9285
2440,1370,5973
6100,6292,3524
7675,7773,4650
9973,7656,3117
4079,3169,4711
9634,9889,8061
7571,9190,2311
9640,5916,5384
3933,6225,3062
1476,3543,2810
3084,172,8109
1803,2036,7270
3670,2720,7114
3732,3644,9136
8420,8141,5726
1014,5226,7049
6187,5778,234
5934,5163,4292
7153,9840,439
166,6530,1742
5071,3655,933
4686,5000,7014
8938,8856,8428
9831,9893,2962
4130,8737,4486
384,9009,205
1195,2245,6731
7083,1568,2133
8314,3332,5336
6798,9574,979
8513,9920,9145
5788,4537,4106
3465,7350,9922
8876,9249,561
983,4318,3035
2217,3293,7925
4067,4050,7021
7852,4983,8377
9712,383,3262
4397,5915,8944
155,4443,74
9217,4891,9645
2304,7534,7645
9694,5651,6298
4155,7045,3908
2258,9277,6259
7651,1784,5919
7093,1528,2654
2754,4945,3201
5852,4743,8222
7256,3186,7622
9307,5472,5210
3274,7746,3238
6005,551,7432
2843,1013,2109
2603,7785,3237
1004,4825,5123
5427,2958,3749
2825,9901,2524
8868,315,1898
5266,4765,7132
6983,3591,9458
3544,2928,3640
6007,5818,1862
4106,8302,3409
4971,8903,8855
1941,6104,1262
3400,9555,4325
9344,5294,2329
2776,5679,4803
640,6581,1443
9689,7126,9979
9066,5021,2687
8402,3009,610
8279,9862,5847
2187,4555,8936
1370,6498,5759
453,9313,1798
1181,7659,1660
9040,93,1478
2662,618,6503
7682,5964,2086
5267,3372,5374
2798,6406,522
3890,5764,8401
5292,6201,6525
7921,205,7832
1261,5248,3141
2407,8485,8667
7751,9866,6246
1999,3654,1990
2633,7854,3061
8625,1808,2580
2598,7757,1292
5849,8496,6010
7692,4485,5020
3990,990,3681
5954,9935,5232
9552,1420,2472
741,1841,5034
7920,6632,7218
9116,8938,338
8118,8741,5265
9721,805,7464
7018,7478,6577
934,8317,1276
6084,7918,1391
1640,5123,728
9964,469,4073
5742,1817,4453
9058,8797,2746
5691,746,7266
4964,4552,264
7424,446,7080
1761,8382,6974
3320,5623,3358
1587,5237,3722
2706,6305,9176
1989,4216,1396
6043,3900,2223
7164,8010,1877
2897,5663,6478
4393,1861,7600
411,4723,1984
8522,931,3423
1577,1258,4672
8880,5732,3632
3717,2977,8468
4320,5772,7196
1030,9829,3949
7176,5278,123
6415,2329,5632
4570,917,1823
3708,5959,4431
4032,8549,7995
4531,3989,7050
2622,3892,9286
6045,8291,4588
9944,6399,9231
2038,2691,7796
8657,8375,1472
1061,5661,7490
9328,6196,4683
41,1599,902
6719,531,8121
3963,1912,4717
9333,5796,9347
344,1823,9335
4786,8650,9476
3837,5517,6300
9034,4229,7918
1349,1034,9798
3036,5548,3750
2904,1030,1470
1694,4998,7444
2231,4991,1273
3771,4109,5520
5493,191,3128
8082,8414,5442
834,5243,9716
4722,3201,7041
79,2485,3849
7648,7329,7746
8450,7026,9142
8054,4406,6729
4216,7227,3518
6322,476,709
8302,9749,3899
3593,8349,5378
6673,323,8821
5867,1084,7341
2045,5414,9345
3881,2847,7441
2220,8107,5167
8143,7705,5027
4484,546,6979
8116,1396,2976
8033,319,1197
576,6679,1356
3761,8521,8400
5721,9675,3980
644,9648,3104
4332,7609,62
5065,5492,4686
2013,698,2748
3303,6758,7086
3123,3815,9273
1633,2298,8209
1266,1840,4272
286,8970,9847
2210,8277,3854
2857,6177,4160
917,8361,913
2109,1068,5215
8342,2730,3894
4383,1290,7872
2765,2014,7646
9335,2533,7052
4181,1284,520
3970,20,1937
616,3797,4862
574,9664,8102
3418,4181,3806
5745,619,2049
2338,6974,2551
7314,1330,7663
9775,2591,3761
5109,6712,1204
2944,3012,6623
9411,8078,9148
5761,1282,7593
1545,5634,3573
2034,4999,9647
9718,3997,2719
6353,7531,6348
6682,9546,5058
1852,8583,2702
6260,6139,9651
238,2501,783
250,3097,5711
8562,5376,3484
902,6245,9032
7983,9425,4539
9838,6954,1967
4763,1387,4579
6607,8689,5804
4589,2966,5714
6472,1176,7620
6517,4431,1999
2535,7087,7922
3877,5836,5951
3069,3808,5514
9125,4253,8332
7017,4865,8043
625,6076,282
7859,7963,9266
4444,7856,4258
4691,5625,5331
893,6965,1792
7540,2511,8563
5007,3912,9971
2471,143,8302
8330,1303,7606
8091,5816,283
8464,5204,7822
1256,3240,8670
5777,3391,4958
8710,7425,6024
7121,1626,7538
9848,7400,8685
1826,6861,8545
9893,935,128
4297,2198,3019
1285,9438,8499
8840,6734,6466
9173,5055,7394
628,5086,9389
6090,6604,1520
535,2454,1576
81,2010,2782
670,165,8158
2214,7617,1840
1879,9321,3301
3273,5367,218
2845,1314,1503
6787,5487,7971
4843,9635,6025
9703,4210,1936
8695,5986,8970
123,1209,1244
8014,5036,4614
9334,5895,5836
5762,4244,2607
4787,7361,4357
5101,3275,1636
2000,5078,2240
9367,776,8834
1124,818,7324
7348,7694,6565
8063,2945,8736
4789,6846,5309
3077,3193,3890
5129,3350,7705
5235,7275,8367
3011,8114,3707
3727,8885,4552
2033,228,5400
4338,3738,4078
4468,213,6014
3003,4301,3828
7707,3544,7418
2520,5090,2970
6302,5450,9071
8696,8073,4316
6026,420,3276
4283,5241,5588
4923,6532,2859
1341,7641,9869
206,3745,9087
5941,691,2545
2812,7464,3164
2489,5271,2244
725,374,2884
6636,9108,3723
459,1759,1073
9984,6816,2906
1960,5486,3804
2711,4370,7670
7050,8756,2842
6092,7521,8202
3826,498,9434
1632,8563,8955
2219,4384,731
3705,1445,3692
53,6983,8556
5862,8075,8358
752,4937,2110
9729,3395,8995
5814,2902,4255
4586,9309,2783
7267,5724,61
9072,224,3009
9564,7928,2787
2414,7040,5764
348,901,3521
1077,3454,8241
91,9270,262
6143,7727,6840
4640,9814,1068
4154,2382,5404
4712,763,4048
7376,2003,6694
7779,7877,3110
6984,8417,7000
1068,8197,8810
5664,2131,9416
8910,2222,5128
7450,4012,6791
9866,7740,9340
8419,641,7136
1315,4048,1662
5346,6133,9603
7773,1501,9671
534,8002,3055
753,5365,2025
5708,9659,4208
8133,5532,8961
5916,2145,5653
6435,7239,7683
4862,41,7357
8017,8751,4242
2283,6991,3312
7518,3678,2673
1090,3055,717
4176,2335,766
5909,2524,9019
9131,1655,2413
930,4168,4917
8483,4823,6141
7459,9857,7017
9572,835,3915
1753,6780,5935
1270,2875,7421
5782,4501,2605
713,8112,6349
889,3470,8336
7836,9228,3292
2076,9478,8505
7465,7405,93
6423,9427,2668
2211,2113,9171
5270,6462,2640
5435,2250,2
6506,4878,7500
9608,5699,8155
7661,4956,8813
6389,7808,7661
9563,4438,1830
3782,3548,2562
306,8692,6581
2823,9683,9163
1919,4564,2639
9989,5675,2215
8768,6369,1546
869,4086,1260
5700,8713,7244
7840,7657,8485
1438,9890,3646
3619,8590,4583
6548,7833,6616
1547,4163,349
596,8806,790
8818,4231,2613
5861,1406,6081
9635,6859,1834
5760,9986,9780
1449,3984,8793
7642,3534,288
5202,4245,4131
1194,4172,4355
2273,6939,3817
1767,9961,6386
3591,6420,3562
9717,1918,751
2675,6044,4896
1229,5622,2066
8839,7368,6316
9465,9505,9494
2888,9451,7772
2560,780,2913
3620,7949,9559
8384,7750,4522
8641,3671,5297
5645,6308,803
7474,248,4563
929,4352,239
3580,7426,4545
1036,7849,8014
4662,4755,1803
5294,2553,8421
9157,2890,367
3988,2701,6873
1570,1145,4858
1208,2690,2274
8308,8991,5158
5670,8838,7460
7369,8995,895
5877,6525,3741
705,9510,7577
5343,2199,1907
3532,2462,8
3416,9561,9031
7930,6724,1579
9200,5321,8973
3477,8542,3919
1691,9395,4946
2212,9763,2156
6079,4270,4381
2758,4831,5704
4989,3,1518
2919,9477,7007
6944,2311,2200
2566,6707,5979
621,6442,8145
9391,3379,9863
8518,398,7865
7586,6214,180
4744,6238,4797
8349,7175,6970
3931,6658,6190
5588,9842,3686
9544,6690,3627
4387,2770,2699
4761,7319,3226
1953,5408,2462
6408,9457,120
6461,7038,523
8603,4809,5169
5035,3510,8514
9753,1847,370
4137,2709,7503
2140,2597,5206
3862,2598,3281
688,5456,1386
2814,6523,5849
9308,8015,9206
6558,933,5965
7280,8046,5641
4717,7284,8911
5651,4124,8050
5125,51,9803
3330,6864,4360
5521,7664,265
170,7225,2707
5508,3733,5566
9319,4194,8971
2693,8672,9056
8786,9692,7951
4213,9245,2932
7393,8460,2894
1381,1880,6940
357,1413,9898
9245,8308,3791
602,9596,4976
3221,5962,5096
3062,638,2820
5863,5519,2680
2227,2514,5230
4334,9975,6809
7506,9162,6324
6437,4237,3569
9616,560,2375
9388,2021,8200
3414,3204,8173
7563,8156,6747
3625,7524,7200
193,4105,7723
9540,6118,6859
6815,8939,3891
4330,1163,6028
1289,869,6772
3850,8270,6351
5567,1001,9194
963,8102,5697
2902,2729,7742
8684,8339,9029
1358,5428,2190
734,4646,3504
1755,2100,4347
2409,8996,9114
7016,3356,864
2229,495,4638
1301,6624,7706
7686,7682,4293
2740,1490,3427
3871,6537,3559
9278,4175,1154
4824,7730,7690
1659,2093,4977
547,481,6398
218,4951,8742
993,3813,1294
9118,6809,443
9931,7303,9827
5634,30,9894
630,1930,6201
7377,3780,8816
6192,8248,4594
4405,4911,3574
8407,1718,7463
718,9701,6900
8863,4675,1812
5932,7713,5035
3901,5391,6168
2306,843,6350
2759,4122,8097
3390,9327,3397
2589,3955,1778
7490,8570,3832
4745,3709,9926
3059,2976,1080
2980,8355,4218
9182,2965,4558
3851,9515,3337
4958,5594,4894
5207,1102,6277
6318,3652,2777
1626,6986,977
2561,7043,5830
1846,878,7307
3194,1512,9061
9710,5667,764
1129,1640,2038
776,9980,3601
9768,4066,4961
1369,6235,9523
1757,6224,811
2914,3872,1995
88,355,5471
676,821,2484
9545,4918,6450
8815,2772,5684
5787,6714,1108
9503,8813,8028
6664,9117,5654
1651,4719,1202
6451,8866,9363
9962,6500,9278
1567,2588,6740
3923,7796,8880
1947,870,1323
6439,842,2943
2378,3259,7456
9018,592,2727
9389,5315,5871
3198,7128,3781
120,6392,4619
4010,9616,8446
4672,3273,108
3973,2947,2182
4806,8960,5250
8988,7989,2468
6055,9105,6124
1084,9481,5818
2950,511,2106
9527,4028,1843
9015,4254,690
339,620,3167
8955,5119,320
6224,400,3352
489,8978,8496
7151,5985,2452
7205,823,5114
7035,2071,2689
3255,661,4389
8793,2223,4416
4395,5957,3714
6591,2585,7713
9355,8422,2691
2656,4123,1229
5271,438,6126
3516,5186,69
8687,9075,899
2372,4054,8167
7147,8223,8417
3372,3383,9177
1223,119,464
5736,4545,5222
8102,2808,8901
5845,3030,5660
5630,8316,5467
589,9064,5318
3553,1970,6621
6152,9512,9404
6292,5239,8036
237,2673,7217
7663,3274,6214
4955,2034,8349
6173,4357,2624
6971,7456,9509
603,1462,253
7863,6998,5
8481,3163,1235
5912,7326,5564
3234,1942,7977
6243,8419,3362
5320,3852,8383
4177,4421,7700
9965,129,3232
5818,9353,5032
9532,365,3720
5118,6616,9902
9998,3162,1538
9978,4726,4935
4704,9813,6658
6710,5978,5712
1262,9042,7404
8065,3052,2379
6263,725,5819
567,3068,6166
1799,5511,2296
6495,8214,1524
3034,4899,3212
3821,1147,1605
9496,2726,4647
4280,7097,5978
3377,2539,2352
4937,6478,2505
1290,2062,8984
1579,7204,6442
6343,6814,3342
9953,992,5705
9986,6828,5792
4648,6223,1653
9310,4246,807
4252,1468,5113
1710,7151,4994
569,6738,9923
9727,7143,6876
7422,1014,1676
6405,1294,6293
772,9584,5402
8321,8816,6463
5540,1543,1735
7681,7439,7317
2657,7401,1181
4681,5718,3364
1909,5409,4839
4411,6727,1567
5015,8357,1474
955,7684,3404
9798,7271,7436
9379,1436,9327
3376,3115,713
9471,1437,7885
8967,7959,3227
5695,974,240
1916,5354,6315
6686,1517,6972
9580,336,1149
3389,8251,50
3789,3971,3333
6126,1613,566
5573,8062,2207
8504,3685,7141
8313,2749,7958
9861,3034,5057
7240,4077,6016
4286,8479,7476
5412,3221,8052
1528,3902,4352
9865,5929,759
4276,8581,3735
4550,7676,6412
4836,4935,1794
7750,7415,8101
2089,3229,544
4811,9654,1287
1132,7377,3054
1281,2124,1618
6272,3562,819
8020,3532,8967
9250,9132,3555
3105,5791,5290
4647,9924,4755
8682,1317,3045
3341,103,8707
200,141,3884
8857,8821,8731
1725,6202,9041
7232,7011,7295
7124,4916,291
3326,1424,6317
8900,6435,7855
8604,9021,2840
6775,4240,2325
797,3249,5066
336,8079,3642
60,4209,1839
7825,5947,3206
3261,2507,5787
359,2082,9997
6106,1199,6580
3127,8366,4495
648,3050,4465
1559,7503,532
2337,4146,9962
3989,5924,1433
2015,2406,162
72,4371,9127
1518,5466,2455
2062,1469,9791
3855,211,4970
236,2654,9604
1207,3387,4504
4842,693,7348
8957,2022,8644
3859,7601,2354
9362,5324,2751
9432,3832,632
9311,5932,9667
2552,5405,3139
6355,7956,9862
8085,5174,4062
9841,6877,353
4229,5042,5602
7631,5793,9217
2623,9493,8825
3043,4799,6855
122,7051,9683
6606,8620,884
3944,652,6991
8185,4248,5241
7008,9781,5014
8918,8696,3924
6240,8596,9815
9846,486,1929
7338,9068,718
3048,4251,9713
3181,9592,149
2837,5120,7761
5557,6649,1449
8543,33,3904
3607,1266,7153
7294,362,6039
8497,5148,5154
1894,5904,5620
7209,4418,8912
2809,1467,6410
5671,767,8282
82,623,536
6398,1811,6429
5615,7516,3973
7589,8876,460
136,6614,4141
3820,4745,8518
3001,5687,2674
2208,8440,2002
4158,4995,2158
6789,8608,9584
6031,5751,9272
1393,8697,4636
5305,5437,4566
3111,7679,3450
2619,4892,8074
739,6962,765
2381,7719,8953
2039,3821,9539
6427,3135,303
83,5942,949
2423,7606,1226
2244,1534,2344
8364,3416,8048
8802,8018,4706
8286,8217,8713
7520,1114,241
287,3526,7916
3158,7237,2404
5293,2346,762
524,8567,200
4429,5094,681
4066,8258,4953
2961,9649,4017
2547,9326,7873
2649,38,2434
5533,2824,2272
6200,530,1360
7668,2827,5380
3230,1118,2941
3395,6881,3440
632,9679,6639
5400,1192,1587
9615,6673,255
5103,8020,7537
3943,6790,4916
3839,9387,6405
5947,9216,6707
5262,5191,6331
3958,1165,4331
5034,5610,8237
8999,5473,8441
1333,7380,7807
9481,3216,7674
9147,6030,620
8210,8292,829
5216,8264,4732
7745,4711,9813
3810,2303,8638
9141,8289,5397
6380,1951,7011
3574,7792,9750
3534,8783,83
8476,3794,4419
251,1214,9313
5975,2979,6292
6705,299,6914
9252,7997,8337
2482,2773,6737
740,8211,4265
3638,5195,5487
9169,8707,7006
2369,4897,7438
599,208,9239
353,3175,3549
172,2064,3950
8280,4979,7618
3564,3679,7380
112,2519,650
4679,3491,4161
8517,8769,4053
9194,5923,1256
5589,9946,8596
2382,478,8232
1990,8450,3596
1820,7429,5263
4333,4360,9307
1580,139,8301
6165,3191,178
2164,8153,1646
9896,3412,5107
1743,3244,8741
4884,6560,7672
6628,1022,7955
9648,358,9886
6138,802,2900
841,915,2137
5715,2541,1337
9030,4059,4895
911,892,2543
3281,6467,7541
3097,1276,9236
7279,3828,8193
4455,7545,6554
6134,1897,1595
5191,8634,9445
8784,8884,4274
743,762,1681
3360,3890,2725
3913,5242,6022
7644,6970,5195
2276,9205,1805
5059,711,7967
6130,1670,3815
7551,8674,2890
1952,1057,3850
3646,346,9769
3835,2138,8789
4038,628,3725
9560,9428,9956
9936,2918,723
6208,318,893
848,8777,4
3817,7550,661
3116,1520,2750
1286,8691,8612
2768,6675,7727
7350,3360,1745
4400,3978,1871
8636,4656,8412
6023,4740,8703
6354,4516,3532
4498,1797,2284
1543,5189,6522
7241,3845,3023
5253,7643,8565
9374,9258,6307
583,8606,1459
9666,4361,156
4452,9294,1199
6909,2515,9291
9213,5553,8872
9979,1598,6783
2270,5125,8557
5051,8009,3765
4756,6552,9016
2500,5230,3472
6853,9046,9807
2005,1935,3931
3450,8901,6951
8089,2417,7091
6919,6743,3353
3142,145,1200
6392,5743,1165
6726,3346,6875
7760,3720,7809
4347,7646,8669
2574,6681,1432
796,5568,7556
1424,9279,4918
2341,4068,4030
7162,2935,1101
3825,4295,8875
8189,2719,981
619,5075,4790
3485,896,5328
3945,8852,1150
8310,9120,1156
7299,8498,2582
1097,8215,5560
2895,7939,7894
8737,1151,9419
6651,5700,7505
8066,2869,5633
3636,8632,6137
803,3063,7944
8258,2796,4226
6893,5228,712
6125,7221,3122
5694,1239,6636
9087,4573,2598
8333,7123,2722
3448,8351,6769
1679,1868,8764
7755,2460,3930
3102,3620,6851
9419,8719,7172
9094,9944,9244
716,6605,3758
6091,4744,2075
8338,8743,9616
4439,1973,3204
6852,6079,5024
4762,1803,8063
501,4312,4370
1201,1298,4156
2882,2422,7412
2699,4087,1616
947,8618,8372
8469,8074,2408
8722,5525,9551
7838,1560,9657
732,9588,769
5113,6385,8475
6233,6288,8073
4138,877,6145
8076,5001,4318
3410,1210,6004
6289,6903,4249
1850,5263,4455
2028,1622,1985
4024,6666,7473
2861,3171,9755
3858,7258,3269
7482,3721,7755
7693,7616,7547
784,7583,3929
9385,5521,8526
1519,9674,7716
6890,3970,2460
4191,5073,5337
7327,714,7319
7684,9497,6549
6895,5988,798
4014,2296,9025
3018,5742,5044
3887,6456,2709
1189,6791,4319
7145,1980,6114
355,286,8374
1200,4640,3459
8295,3934,6881
3640,2235,5907
6021,6154,268
2100,9752,3012
9591,5869,938
1466,2601,7930
8690,2915,3270
3792,6800,5512
4476,930,8510
4571,4787,2663
6430,1179,1372
8824,2988,8595
2215,4512,1828
1275,9733,3067
9387,2645,8725
2745,6735,2963
4660,253,3016
7678,8506,3479
8747,3132,6896
1434,9432,1283
5268,252,2318
5335,227,5519
2339,5993,7546
1104,7783,8809
5606,9881,7601
730,8253,207
9378,3898,3928
7539,8644,5049
9983,485,1971
6391,6872,4865
9132,86,4736
3700,9492,1632
4625,508,6221
4345,9115,6893
9750,5758,2836
8281,9114,654
8137,1407,1206
8506,2016,847
2668,6043,8840
1296,7338,6774
6982,7165,8841
229,8947,4271
341,4132,3490
817,1072,5844
6420,8716,3098
4822,2718,5583
6691,1844,1105
5329,3500,8687
2665,667,1932
674,3540,8138
4087,3901,104
9101,7164,2319
3037,7154,1040
1105,9035,3234
4706,3775,3760
4794,160,2418
2863,1474,6816
975,1391,4040
494,8910,9670
6627,7250,1559
9601,5265,1076
9488,2044,3127
3092,2975,562
256,202,52
5112,6571,7149
464,6099,594
6347,9472,6600
9864,5497,1540
1051,6789,2597
8487,9852,6254
8882,2142,5800
8814,853,7626
4454,6572,2851
4510,7112,2437
8870,5832,2948
202,1738,923
8445,2373,8531
7500,1376,2265
4308,7160,426
6280,5035,2606
8304,9173,8508
2894,5630,2470
8324,3948,1788
9774,906,6237
4416,4967,2814
7139,5954,6992
2418,3879,7862
6757,8748,6181
5417,3763,1118
5696,3003,4162
7483,497,5074
9654,6719,682
5600,3941,2309
7569,6078,583
8331,9656,656
3748,8669,5861
9597,8982,8915
1019,8721,400
8546,4977,695
6947,8147,233
1459,683,2641
1668,1175,1637
9602,8274,8870
298,828,4202
8389,684,5662
1514,8965,9987
967,283,3657
9704,5908,26
4805,9317,5141
4275,6164,2371
7395,3438,6671
4470,7047,3730
2746,1297,8144
6653,8992,4959
7260,6479,7933
471,3662,8717
9063,9147,7345
3998,6015,5743
9139,2292,9084
5437,3420,7656
7236,9090,4547
8004,5761,6649
2317,2592,2593
7791,4089,8004
1320,9126,5732
5054,392,7271
8159,9448,9377
2976,7027,8776
1796,5914,8767
5509,167,4012
7687,6813,9375
7884,1186,7309
545,1567,4494
6546,8076,905
8712,1465,7256
1091,5992,3087
9614,8666,5226
4289,6969,6966
4026,2684,5729
6406,5759,4333
668,5144,1095
393,2737,8777
1162,5059,6441
2063,6323,5992
5182,3294,3114
7198,7844,1811
6654,8363,4767
358,5925,2819
4281,9719,8602
22,7563,433
2196,3397,4044
8374,1981,1899
2149,1927,1750
1592,5879,9942
3306,1891,2023
9179,1785,9652
7788,3694,867
6659,1689,2463
863,9831,9825
7297,2529,9941
8874,1551,7459
7144,8004,2448
1425,8437,6647
3435,8149,7131
3032,1992,9499
9438,8584,9897
6598,6408,2866
6888,923,7774
3195,1363,4418
1837,924,9490
4533,6839,7152
5342,9745,7258
7019,8257,7275
7469,7898,9351
8645,1189,8068
205,6124,2507
8028,9586,331
3896,6446,8333
1295,6057,7334
8801,5834,4656
7488,5081,5694
9915,8883,8419
3629,6146,7844
8752,3091,4565
8388,5590,170
2777,6382,2754
5315,4603,65
4170,4926,603
7129,4029,2327
1067,7282,1747
5660,3869,9718
1470,2819,4098
4540,3159,7208
1344,3896,5987
3314,4471,1882
2146,5217,1785
735,5881,3858
2593,3751,9542
1292,4437,1928
9408,79,5296
4394,6569,5693
5644,4835,9203
4489,1829,2254
8385,5297,4541
1591,4416,1027
5811,3459,4169
8811,9361,9641
1890,5160,5408
8982,5008,500
1411,2097,3008
2516,5477,5116
8629,8115,2502
7245,4841,6830
7335,1238,5944
7568,7325,3408
7885,237,7289
2723,8612,7565
978,8675,4863
1647,2982,9916
7985,9133,8885
3630,3753,5585
342,2743,2517
5898,8051,2547
5865,3007,3972
6044,9143,7135
2567,4060,7264
475,1215,6475
8249,9540,6051
2907,7711,6343
7235,7781,9101
3696,873,6347
8235,9533,7744
2026,7424,7633
7720,181,7990
2708,9775,6129
2036,1499,3211
8074,8933,2058
7215,9554,6462
3055,4950,6225
7608,5273,5364
4367,4514,5325
5176,8198,6038
2551,7983,5634
2222,9918,7669
1427,1232,7144
3834,7881,5104
7517,7140,2529
542,5701,5200
5350,3152,6435
4174,4206,1786
7351,123,1986
8566,993,5528
5470,9363,2054
686,5658,755
8199,9151,7447
1245,6731,8472
3308,7341,1003
8197,2092,9952
7411,5349,115
3461,8243,4185
3223,9956,5686
5596,2168,4047
1771,5296,219
5676,8595,9707
6611,7184,2897
7086,8512,1259
9461,3777,3983
871,7422,142
5419,4227,2498
3096,1181,2092
7436,4602,7590
1062,2736,2154
3926,8565,9468
504,608,3073
3287,1756,7884
8496,1489,4553
9901,2310,1795
7829,7431,3580
2268,8487,1012
7880,1843,1861
4871,8265,1848
8127,2137,8323
560,790,8270
6793,7444,3439
9855,5912,2295
4583,3556,9050
4998,5608,9467
9021,7462,2153
8195,7905,6224
144,8261,4246
5668,9912,3711
2272,1557,2057
5005,2784,6777
4548,9728,8292
2478,1561,3615
6072,6687,8567
7194,2009,2141
7486,8089,8774
6484,2436,8032
7362,2376,6306
9519,5340,6925
5341,9049,1119
6116,7953,1110
8425,4715,1268
6747,9771,591
9297,6350,6388
5712,6705,9152
7596,7231,7903
5640,5219,9662
1443,5014,4126
5881,544,4119
1748,6503,8574
1853,1043,7610
6630,6032,8343
382,2167,4821
855,5054,1638
1917,7578,2252
6807,1082,3202
2515,2758,2051
8075,4774,5428
7888,2682,1035
154,7654,7214
4201,848,7938
8545,2108,4299
6823,2037,1872
3325,7139,3926
3566,6973,7826
7624,1133,7778
537,6096,4490
51,1256,201
7576,6696,8184
3598,6516,7936
4799,2964,5340
6450,2445,8679
6995,9053,49
9226,6528,7340
3151,7141,5122
2490,2499,7640
6690,2798,8740
2348,506,7842
2130,4826,825
7679,2748,3357
9802,8949,6131
8698,3750,4060
3264,1936,4955
3408,4720,996
4603,6887,3474
7203,4145,6477
9658,4546,4926
4409,122,3195
7701,602,1674
7660,6804,7904
2066,5557,4500
1027,3744,6678
7758,2184,2019
9039,3521,4300
6020,6579,4568
1714,3524,4197
5195,3636,9059
6822,199,3644
3087,1774,6822
8787,720,9853
5869,2960,2696
1346,3390,2342
7429,4820,7107
3899,8520,4750
9478,6230,9146
467,4914,1033
2808,8934,6608
4974,1304,4645
8706,1821,5894
800,9650,4746
5551,1582,9697
4920,2326,9990
1943,6593,1539
1055,5719,9182
5432,5006,9496
3139,8354,8425
9904,5150,9506
7876,4069,6994
5978,4100,8030
5481,6449,6626
4984,5431,5789
3725,4733,6401
6319,8420,4006
5282,2616,5625
2830,1405,1696
7616,2061,5153
3235,1858,3190
3080,2140,9105
6161,5835,7520
2247,4111,2874
4829,6975,964
3365,4587,9659
5170,3565,4505
6649,6886,9861
13,8175,4592
2630,1080,1069
4041,4275,7331
1260,4699,4404
2743,7085,8011
407,8646,7549
3014,2956,2577
1215,6548,5011
7875,4143,3203
383,434,2850
9196,1061,3111
8343,300,7583
1407,8532,6531
1967,2610,9196
7739,2909,1056
2332,6747,1783
6035,3292,8735
5039,1234,7475
2042,8281,8444
760,2081,9536
9081,6836,3783
3070,9384,9918
9261,3506,7431
1377,3782,1008
9407,4667,8058
8106,6324,2863
4372,5792,8639
6525,5089,2251
5866,465,2855
3103,1853,4544
7003,2240,2292
9124,2360,8512
3790,3627,852
1893,2780,9097
588,1837,1174
9698,5837,9620
215,7743,2798
3284,4511,3187
2958,8084,2665
1934,994,1345
9191,8835,2785
1717,7688,7783
2663,8401,841
3496,6098,854
7796,7182,2017
5924,6641,2924
55,363,7866
768,9475,6705
5246,7077,6003
2494,1372,8551
5221,4046,3971
2473,1707,1402
3068,230,3905
1588,9232,3125
9456,2127,4841
431,2870,2034
5284,1096,1358
2166,1473,9344
3063,4008,2050
5570,9902,5161
2169,840,7055
4497,2419,1225
977,8219,2261
4547,5931,2698
4464,4074,3209
8433,7376,1388
3007,6219,7629
3735,580,124
159,5435,6284
9053,4052,9117
3848,7990,2847
3079,2467,2621
6275,6534,7680
4872,4165,6848
948,6538,4304
7180,6450,9411
2075,4096,4264
4864,9668,2878
8877,552,372
673,7916,1650
2384,7651,8486
8092,1310,575
7834,2464,2854
1192,7761,1401
6828,7470,7386
3060,6019,9223
