x,y,z
637,88812,43365
36687,6295,29398
7273,78386,20343
97801,85053,43559
3451,84277,9777
61394,22891,29108
94569,99360,71219
25669,10767,64167
8795,12442,1875
51749,76879,44456
35923,72237,65756
21544,52170,40522
65093,85937,96007
2157,31424,74785
77492,53997,52683
59372,29009,39987
70564,36004,67881
2648,12498,72852
61581,70674,91345
93036,6201,36867
47271,69550,18330
28512,24090,23772
17175,86523,30200
32481,30797,13427
61551,50274,76602
98021,11642,77220
90158,11435,22180
70240,81038,48016
81627,71781,1125
25771,77191,19269
24594,78594,97623
12627,22155,53873
49687,98736,89959
58266,14770,56370
69752,54548,39474
20054,57358,61879
83732,40261,64274
59394,62259,70030
27102,61911,64223
11264,8217,84453
18198,13018,58393
85760,1819,15671
18525,2006,24753
86572,97587,80181
82451,71079,1634
37719,43870,59770
71262,21606,74843
68560,62506,94947
99465,35657,82782
21894,88597,54658
9588,95456,4191
67019,69387,89878
12114,63015,79055
83897,49349,80837
42438,51740,25265
40493,91365,26063
37712,31273,76108
55103,13430,39403
15460,25523,89452
56662,13939,22329
61922,28912,40034
4709,24071,33244
8857,98599,78213
84790,52811,49319
53374,26935,6378
26835,94801,909
57960,91240,25201
70014,72184,79991
31951,92515,99857
35418,46081,39241
87034,19705,87588
47793,69783,8944
22559,20670,91778
68984,17017,83824
87487,772,39597
77816,83686,33705
89801,59957,83555
25145,36849,53946
98149,53345,52586
19323,60994,21445
28542,44833,12819
7482,96746,4440
75172,75919,73220
40053,2921,7315
93402,48753,29899
91418,52546,45907
93212,20909,40388
39420,75203,36783
40308,44555,91984
86781,7060,61993
58848,13259,53968
348,42062,38849
58342,17767,18153
7078,17163,82135
49318,49241,6814
74660,24312,70513
32227,36337,30825
76005,5915,17827
68153,86966,46868
1597,12266,68665
90554,25785,76924
95346,28768,74245
61862,12216,90316
14979,92029,24979
3947,60290,69000
14164,1734,77824
86990,67115,31835
60086,84506,1386
24375,17689,91571
46000,35207,44834
98140,86477,7543
39845,4745,57050
14073,62291,71765
22931,59564,43878
36573,74514,12527
68878,55801,20407
63276,51502,8242
42486,72709,23897
83320,55232,20892
67009,94557,23040
9773,49561,31079
14924,33538,50973
4515,66776,95133
57744,32848,11143
38626,76784,42206
82815,65451,85570
30143,4592,68483
80889,98919,77762
54566,96185,69649
43329,17934,72877
50968,70186,55709
64457,31542,91387
96604,73040,13933
46392,48496,7621
16373,52415,39378
52936,77896,10523
6665,53253,53440
88660,88271,33855
67178,94643,138
31728,81455,85792
42495,22176,73352
14069,70969,12536
95522,58543,32819
62294,24552,85391
85257,50278,72576
83366,95951,47626
40571,37674,95745
68980,83788,19925
46837,37436,1171
30872,18080,79980
6198,3761,34322
5433,55132,74255
58288,96073,21714
78710,55329,74912
64711,94638,19888
56552,82564,44640
36822,95015,9922
46059,25060,77646
62847,86733,49363
5995,16350,40878
56486,85784,62625
44673,79773,38289
80164,77483,35232
31206,33485,76373
68995,16196,13602
56630,6410,68131
3474,14926,44163
99187,56088,34639
39470,15789,96864
99009,33114,92463
50629,27243,53180
55032,92295,45302
33099,16104,30985
93078,42837,96919
84348,42528,50608
7090,58648,42278
53370,64604,4963
26832,97150,89220
4123,90709,89409
39116,86442,22128
57538,33371,7239
91221,57544,57
99142,11736,60315
13225,63124,46480
19564,50481,33506
46669,63569,58999
5409,87090,20305
92760,43997,974
81424,39931,5296
66600,26819,43840
7170,52283,92253
32295,35218,75504
78820,30259,85169
13195,89429,77221
23544,20350,23111
56710,34232,78574
76202,45719,5455
85567,90790,22729
19443,3290,60423
67005,5435,10635
90360,34440,79811
85546,14707,63073
86641,59144,85680
60033,78300,57404
66746,6521,66442
36758,90266,17109
27968,45164,30026
32530,13665,90932
5484,90827,52128
29546,52964,34142
257,79470,84669
49380,42238,35718
41401,51831,40174
52986,45328,29353
69398,72484,26438
67823,80176,33624
8689,71659,13230
93820,32542,48415
34310,54951,26676
94575,13653,15809
12058,66051,93823
19157,31179,30845
41179,24326,81060
77850,9533,86725
94139,94049,64610
81043,57505,65595
3806,12079,89577
13063,67162,57402
29888,36681,45997
39273,91570,62344
30148,40367,70028
36397,97516,25407
36952,75283,64006
70143,54186,2154
1028,14584,93563
12277,31418,14371
82166,26646,55305
65909,12186,69126
46171,85745,13653
78515,68695,87209
275,98371,7661
23407,27884,888
13512,82500,50334
75452,34438,18722
45299,15792,51294
51509,82683,53500
73485,30525,14656
99786,89790,94710
91317,86614,24234
92335,79218,91312
20982,62914,19311
51105,91410,63762
68928,27596,89549
97922,51117,12396
69753,23620,70199
9832,88576,93669
95428,85752,42424
62256,88827,87581
37531,97256,29146
26261,59690,69407
18514,53268,38597
44220,24668,50182
98710,39824,63677
76023,41964,70039
73737,37350,9894
99209,19391,48252
84097,50346,15932
85800,18934,77916
33542,39662,40688
68220,100,70693
95698,54602,16966
26319,77361,9251
35757,76676,8876
94688,29094,11328
78621,46036,77426
8668,24553,45895
54302,75887,17361
83819,2793,17531
43225,94846,93992
43888,53869,97773
30054,77683,55102
16809,89182,87902
13378,46442,17712
72110,28133,35821
28205,68440,67438
26568,44841,58642
89171,26426,77213
72869,26685,7178
43298,89362,57742
51817,34497,91563
96842,61339,17323
84133,39031,40085
60431,7175,78079
1471,93432,18044
32556,59496,30214
45644,77474,61693
64937,26983,51973
37397,40390,25408
97531,5625,82949
26170,25949,65872
36254,58217,34251
79184,54914,30852
39752,52047,53175
79352,87919,13371
47075,62289,46555
52821,86189,87654
73383,67330,44818
11092,7649,39633
3629,7619,45623
61184,28327,93172
11024,60950,74153
31148,52026,73983
37519,87944,88460
87500,85876,84248
59759,14192,10427
14080,42225,52656
46196,89679,34710
48802,31820,55212
40291,40950,30756
13537,99954,84917
9108,77449,14
46121,13938,68789
60871,69833,63074
21136,15813,1304
3638,61429,40325
23101,65165,63095
25604,34593,5675
41846,3912,29724
9669,54483,49087
82099,5429,78356
6558,29841,60020
62980,69255,22786
46117,47651,8386
455,29187,80069
49244,95353,78077
83666,45627,99889
10130,90580,64715
66837,26806,97628
72026,70851,97441
90292,37970,9989
6821,38615,20274
76705,33655,43248
4721,57724,83439
40964,62764,56013
33781,95188,1924
34105,88791,45629
52474,29283,43942
55177,96412,46021
20073,12331,33623
15705,39856,69623
32359,98427,81295
40383,29443,5445
80294,18686,61452
25595,32631,68303
80964,35484,70079
48840,96485,77512
11565,23545,7018
76261,44622,25382
61035,72056,62899
70085,20251,16018
6420,88853,79497
3844,50211,36902
62647,51476,29955
37175,51177,20101
94359,10306,53497
47571,32433,48449
55398,12010,33738
46092,82034,26915
2979,99774,75142
56286,67957,66452
79827,19559,7299
11692,1219,23344
89922,31256,3122
48011,91763,69805
81883,2653,54862
51991,80815,93746
61243,91600,20251
61349,13992,59578
915,87894,4107
54562,97454,20916
22581,14491,79184
39072,97401,35794
15845,38412,41755
40484,61524,82428
15398,56903,89644
7684,32367,17803
58255,28367,47106
72395,44227,65194
29846,41711,48515
72184,9641,17305
5230,69339,60655
55887,71666,86589
43302,52251,77104
76559,81814,50307
72916,98878,54667
89989,83895,77631
6676,67126,14439
55976,41457,61845
91268,64128,36840
28842,80946,56972
92865,76846,33641
65782,87783,88037
92718,69037,17093
63573,7161,77091
76306,83390,80400
98180,37310,61869
17867,90937,12067
83235,49228,75118
26652,68430,77328
17791,70614,5529
73590,88067,41597
28509,60493,98142
26137,2026,66102
66515,36700,6607
58525,24629,960
59411,1608,20131
89063,70208,5653
40796,42504,1227
35931,73428,88755
34831,12421,9050
33551,77336,85926
57414,82918,5083
89633,50761,91862
21908,82116,88647
95019,61256,7276
9299,79203,94628
24805,40032,89960
47369,66343,94387
4163,93261,52520
44142,38551,27664
15629,70140,32798
32948,91932,21654
20849,90300,62260
47689,81117,98109
20874,92894,7571
22519,75186,30356
50601,51919,81345
50553,35012,30921
79500,59520,43573
58670,65729,74029
23360,81486,38034
85690,19592,77074
48463,78957,8468
70188,25150,47235
4255,70525,52823
44115,88724,62238
24082,15348,48628
36454,11696,51906
9848,64001,52617
79863,19510,95617
87857,29891,87999
15628,91858,78427
10129,20387,63603
15717,23087,96852
80538,26375,29325
1421,70114,33463
17691,16716,36198
24260,73250,58089
45271,75174,4410
21493,94824,32826
7010,77323,95594
80206,9873,62570
17147,52101,56106
5951,15002,13092
82965,92345,71127
53047,7181,79896
90777,88533,1967
40305,7773,48300
75912,83870,60094
68616,97619,12872
83988,26717,44283
4531,14577,56316
87683,91887,51942
60895,87109,83266
83318,84704,72585
11841,36068,53450
54716,40368,80757
10679,80220,36665
17727,44462,44361
95419,26310,27190
11143,19046,48501
6486,66931,22905
21878,65309,54172
50876,38545,10962
78128,46364,76177
86757,14297,14276
18888,76745,13102
3174,68369,62451
90074,47022,63679
46440,94157,27130
21503,87655,79220
7930,42941,44600
4421,12444,88519
19976,57052,45990
64038,23656,48025
97596,27684,41625
83729,4429,53750
62154,69909,46445
19651,7144,21220
43625,46372,93241
2268,38714,3138
32117,22721,28453
9973,25638,47256
87313,99749,59253
62260,59621,72458
97642,71852,62959
92294,33091,94661
93866,49813,71593
11495,70904,80443
94264,97559,20763
95668,87217,72890
20974,11007,74338
56204,6514,37744
56366,21043,597
46998,51088,72664
90336,67004,96938
46139,258,17943
33862,82391,37493
79970,87619,8491
40968,9192,83278
68999,74580,93436
41097,2335,87102
63679,51507,80316
12359,67114,17143
15275,27352,40817
88357,64756,41638
92897,12924,22091
67427,29921,23126
84864,11820,77803
19896,68794,57228
96594,57094,71578
58174,83701,58453
48285,99022,11792
97553,99434,8359
68127,29801,11320
61263,68655,10710
35009,34892,33889
41118,89900,60823
80130,81045,72064
57935,13534,91043
96767,48001,19687
99863,65800,93730
3969,41573,60104
9645,84196,88375
10786,19003,53025
76043,20628,60198
11803,7328,99909
62094,41751,49399
88860,94077,50225
55370,73715,75360
91190,40080,15323
51639,48756,80595
22058,68298,34285
61912,45614,98669
4555,53053,56717
34837,64053,81564
53876,56710,86649
18010,27064,85653
50224,63634,40709
94233,4401,1592
91755,49635,72216
79849,11009,98914
63234,53013,18807
29177,11926,96038
69757,26493,2861
88897,74668,85524
21962,7419,14520
34519,42084,32604
30995,21896,89786
53549,53832,64941
53388,95210,81852
75798,87689,65489
12826,85073,92394
11570,15512,54556
87656,16844,66933
85180,86702,15678
60789,76998,39698
87662,38960,70524
82806,74634,27196
25118,33849,63215
7725,54782,88123
67252,90386,37602
73314,76814,38886
75337,76111,44251
53053,75400,52003
37715,73892,27549
14190,72400,34762
68526,25459,36204
84941,65111,2402
9686,24095,12940
22299,90622,42482
70862,65286,9627
73088,93596,6698
74151,48385,38725
78742,92792,43529
84913,7755,16418
56336,42894,34111
11557,22222,77110
66415,73734,66987
17319,23847,89630
8655,73872,11963
69675,46010,46971
32722,4694,72633
20154,45175,75382
54522,24212,86172
25934,80105,19067
7325,79500,25281
61542,86329,81893
42082,78753,16945
33229,21468,55334
39571,42083,90552
37525,45443,54416
4325,51973,47461
14491,49452,4046
68763,47159,72487
57611,89848,70024
10088,34391,49239
82725,2189,51827
3989,1527,77331
45628,75483,11970
71465,4851,90111
33162,31148,75729
35233,11677,6018
78227,9691,66835
17117,7352,43486
98390,27907,80709
75445,45974,32913
60735,11514,79573
27045,70957,55874
17566,48371,75980
50417,88325,32590
24304,82237,18049
32847,64325,696
66376,72384,74884
12204,75042,80625
9876,30619,84617
76635,4494,12570
23456,145,60150
4897,72483,43051
70108,327,39495
33527,46139,32567
25627,9523,76386
1169,53880,33138
61041,51289,79702
86931,74268,16508
23397,91474,65048
30121,76136,68950
76247,33755,52849
20303,702,86826
75507,25373,88524
90317,99715,31881
34287,68497,210
4725,57959,38411
97111,68663,32470
77181,60118,85157
91055,14567,99931
86412,91525,2468
52552,19359,58182
57527,68168,48939
11229,13393,14158
89489,12753,33445
73855,97595,95080
33006,75988,9472
61336,25797,56160
43399,5684,22885
580,73027,69745
52370,2662,65928
91417,4964,10852
58896,35388,42985
74795,83646,19760
26638,75601,2689
13917,71705,33437
60087,5650,56742
75596,44597,63153
77096,86767,29139
2149,35139,8375
4210,46832,49302
44993,48592,99652
15421,97528,77048
91310,83693,47193
43364,43214,13302
8224,10000,64488
9731,49073,99068
89724,38245,75921
78381,9045,70623
47804,73397,18132
55826,50069,45874
79994,37435,25107
14450,37639,48305
52460,92693,42518
2392,30586,30414
74396,35293,43259
74299,57198,14076
32314,32282,75482
80467,99136,96357
27447,72893,63622
58724,31732,43903
8098,29335,65067
11523,87454,54026
64936,54211,65749
37804,28660,3852
64330,37293,74000
2430,39090,33593
35161,41981,78336
1514,39466,63453
60952,43150,78156
42212,76630,18932
54806,56626,53785
76494,46889,63544
7064,28703,49706
1644,78729,82333
56164,65830,83796
97993,13933,50800
69928,50492,94060
34107,27902,84725
65162,8344,99747
63239,54892,57793
97769,41092,83112
53266,90092,47853
10848,49738,99675
25412,4883,28902
37909,96856,9358
53019,86223,16220
33247,96659,6636
15622,7659,99399
41020,13063,51949
79399,71869,60738
96697,21532,99869
29613,85669,927
37171,5237,785
4296,19425,45951
57073,75265,16718
32373,88599,4538
609,71992,865
48496,22365,24752
8199,50630,95937
78707,21940,35932
56517,54985,86150
15032,88869,94582
31851,5692,86576
41889,44609,13927
72238,4908,92310
76139,19395,14387
4105,67150,74238
62015,15669,75598
54031,11201,51519
18983,54999,86367
45914,71047,46580
81361,71013,55885
73107,84281,29723
51455,48080,51136
33480,12615,86921
69543,23585,31798
70699,12744,64657
93508,15150,8383
38499,40525,3326
81167,957,85129
27091,43247,99992
46299,55412,2592
8499,76420,8869
10449,29327,1754
10020,99331,57076
45626,80244,90942
5203,6258,3702
89737,15722,59341
45314,69880,76756
90333,67258,43833
49671,72944,90101
59788,83669,92876
96184,39092,72607
76722,7168,243
8493,16115,74239
35089,52302,91981
20973,27856,70155
96194,99637,88342
24645,63706,6262
48066,82478,6371
93295,76277,56667
24226,73296,41697
90627,52818,1701
15371,58615,71894
97071,76905,85243
66805,15458,77658
25119,12296,25735
92236,60899,44980
15086,59687,41232
71955,40442,70739
78850,99471,22182
71666,82777,29759
81201,40566,39224
66567,42362,60981
12901,83516,60766
81868,78336,43724
38675,79391,41578
62904,73902,27278
52367,56320,970
16489,3125,40691
19314,84303,867
81371,44683,54748
36295,52456,88825
68379,79503,10140
99348,22199,74425
78096,67324,99385
67665,24301,94421
58925,47011,83898
2038,42262,97791
50564,94628,31003
99203,65700,40383
34769,63421,94396
8003,42110,56287
98883,14040,81253
71289,64730,48186
51428,77610,52166
73500,85578,77508
35688,25089,1915
79380,5660,69333
97695,23506,66992
9924,24323,78643
98120,16122,22598
55353,12720,22492
44160,36712,46643
86284,64302,59134
99961,76874,45264
11893,35660,14544
69055,93381,82487
44201,3582,33438
43972,46227,65902
39024,2581,28756
28352,82729,68668
2245,53290,66799
42558,37789,24385
890,39634,20129
62914,5790,22959
57390,83457,49601
56706,97605,90731
93990,18203,84723
73913,56476,63341
81856,53765,54875
30791,79590,50631
46366,14773,47920
57997,52648,33851
52953,34598,64990
8285,69700,26108
53993,53024,24909
41681,23907,61518
30593,97850,85854
30878,71015,42610
48885,51881,28955
79312,29653,54098
85940,33067,64263
85620,36084,32713
14173,39109,34875
83843,47323,34088
60745,84822,13352
32050,58095,53394
18051,82676,54869
29334,91061,41961
41908,51703,28289
683,89632,54182
89181,6466,35968
72944,5708,82783
43348,59573,50681
18901,64742,64573
43618,83148,31314
57086,47110,94549
20099,40268,92558
80576,47797,34162
59326,56067,10921
68866,9097,8726
94545,34151,47962
2747,14455,28632
37286,16380,5150
73475,92343,71473
71446,78189,6986
99486,51649,40023
73223,17482,87680
68865,94561,41669
56030,9412,8238
25458,85036,16760
49810,80798,55506
85874,73520,8353
96846,78799,38870
13760,81243,58449
77245,93005,87184
81442,38389,78326
31256,16032,86662
48190,31533,98319
35412,85585,7363
69723,4067,4284
57012,75546,40877
90170,50084,56695
63236,4518,95048
84926,89235,45795
19934,7332,70101
47692,58627,96450
22502,78291,39340
52928,50681,91438
98282,2236,45914
88838,43778,72140
68507,29556,64279
70737,25909,54855
59732,93836,19043
6312,80340,17621
66676,63857,83981
73184,80880,93542
37983,75387,89234
5617,79886,95033
74574,86132,33605
94040,6136,46019
73823,28062,71405
34281,17551,31402
15684,44449,65590
60552,53273,36976
19790,67149,93703
49757,69393,94872
93357,13158,77107
48518,48172,57998
16121,34413,81294
79210,77404,59094
85989,35412,38385
97171,7991,34817
36460,83750,39433
9587,66681,44370
21672,89028,4457
92556,94428,1142
62312,31909,46506
29004,17732,83406
97047,80355,52993
94034,13901,66124
23146,43342,95700
25454,51070,87857
26978,93891,25936
16591,49955,59894
62123,753,41798
42828,17757,20544
32290,29766,50058
51629,34801,83012
30193,22532,39614
92423,8266,11870
69914,66925,73402
68475,79205,81326
51278,13808,10092
5173,34405,4534
75197,51138,10577
654,52196,3200
89622,59885,59204
13369,21033,33781
7803,79715,94337
58364,133,80428
85372,23693,86869
42912,89787,57374
15239,30132,1070
86037,59452,87933
46018,23825,57513
83594,22225,17395
29410,16525,88505
88876,90186,45351
51756,94349,35600
25622,20809,55013
96350,74411,56165
75927,77739,81575
50611,46626,12845
71665,89932,47233
34132,25057,5077
27093,18286,51696
13335,12763,22803
35111,71106,5596
68910,32987,34873
46538,55111,53860
21317,11705,97454
19370,73438,45049
86643,62341,6134
92768,57186,74578
69344,63611,40605
46256,54315,55845
16621,70154,31587
70991,4085,98244
88547,83312,44835
32074,20732,57769
1991,86371,78883
46159,66854,24976
75315,30658,37639
40265,34008,83336
50927,83510,79588
52368,1355,46970
10762,37455,35225
59429,98917,98729
49747,58175,38348
4537,38008,26011
21463,82442,16152
70589,62272,25027
2586,59488,28396
79483,88653,98590
82302,47189,89015
42743,46868,88253
42202,52950,33805
30470,99619,50139
24215,75557,38939
74899,75154,1929
3253,64848,5196
53422,33830,33725
57496,81943,68211
56770,26055,25675
5238,32037,25043
23819,65307,97937
78161,89792,67739
74049,22564,48727
98288,34824,73648
72750,85964,60444
64533,92069,31719
97794,98943,81220
80877,65362,3477
54760,40456,16326
9612,42575,65943
75708,46632,71610
25959,76548,34078
78541,15515,6875
55097,42578,90874
76657,44484,2694
95791,25239,77225
82616,50078,96863
74290,39221,36599
99791,11574,86079
83942,70383,85470
8411,9640,52241
66161,94450,25774
99913,98167,68743
48588,49565,53188
40458,65933,59107
91120,66182,41675
30018,39096,81300
82285,15031,79402
98926,6491,90077
84416,84058,56822
28244,7790,47796
56128,26365,17399
24613,18790,17352
35626,19381,57497
72363,65439,71215
68197,98203,83535
97372,5687,12816
6512,56421,67735
8022,1007,74994
53603,93132,64343
46864,10505,6434
55779,15381,47313
506,60501,24983
69786,94217,90606
41674,69808,77159
25648,51242,9756
47346,56346,15804
29730,4984,83043
50670,1310,63979
8520,8264,47394
99122,29741,15869
31619,60676,49229
48343,45641,17039
71809,53588,23938
79812,18372,6092
56439,65890,10582
13487,3830,99423
89402,71881,81587
93714,26299,6007
93034,39496,29212
97070,6340,98990
90143,23486,67055
50321,81283,27116
37675,41871,56277
20008,82398,74767
29233,53877,5581
4676,88563,83300
30680,52948,471
21389,23638,72672
12888,90939,72907
40122,11991,86209
92883,69813,52971
62516,73170,1880
96296,29989,46962
59966,62049,54447
11785,55469,37705
45839,480,30619
52918,77133,61840
97776,26107,54045
94598,54580,43456
1843,26237,89718
11796,88569,73644
68930,58566,11329
80934,80660,29247
76506,93186,82077
51561,76174,75072
43502,32259,56561
19407,43118,71186
26093,31616,35938
96926,72058,34118
34100,80579,40035
34753,70041,34688
7677,26975,37626
13729,83567,58341
48641,89524,43035
2639,17584,77404
64231,84319,30704
99644,45202,8095
12718,41294,79438
94055,91259,93278
95285,84556,19655
42674,2448,76473
55897,36458,36182
39589,7279,54688
29017,25776,56203
34970,32234,42947
87384,67242,59326
13173,74121,19827
58727,66204,21874
16067,65002,36564
15037,13565,72033
38136,87736,89544
4025,769,75457
40804,65232,52945
77862,90500,29549
73865,19744,2011
69719,70943,56608
31234,30327,63330
34060,47019,97620
33315,94743,53876
37614,45967,91117
42695,90724,92460
25130,76697,50360
53396,88248,21417
36577,79308,36279
99447,12004,89836
11093,79314,54740
41826,5384,7264
80240,66126,25231
18604,60271,96701
731,6124,76908
16545,38887,16430
92231,27903,39637
98012,99629,75013
65817,83110,43526
77567,96309,64604
50280,27687,81323
27975,7141,40149
59656,86150,44993
88562,58642,68285
17106,76684,25707
83205,1279,45748
78079,98913,19892
27003,30379,49828
49011,69360,75481
55051,50705,91920
57351,61690,96045
4140,95050,42741
91557,81997,63042
68241,17846,36698
87446,48328,81311
83850,13484,92517
60611,635,4272
40153,57409,44498
20573,32727,54654
48465,28366,64586
9451,41117,30725
54882,73510,27223
62983,68782,99517
5036,44546,94200
14179,13392,18738
47675,72381,2890
29262,70197,1010
67534,19856,47537
87394,16938,28099
82651,18251,93790
15811,9364,65817
76784,4757,69305
71273,5456,50582
52937,97652,11789
77964,32471,33630
86645,60008,96464
38993,82211,15985
48823,69696,48995
22311,82763,86145
8992,32104,2277
79722,60162,73288
98229,47783,2604
4238,62758,44138
1871,7845,11227
15293,24246,26295
43859,87340,53314
50415,2847,92591
6190,40541,43922
95337,92538,86141
12660,94716,47269
43615,38292,2537
29798,8000,76110
54643,97550,36770
29881,24677,55952
63457,49284,41088
99120,75226,62859
57266,24001,17932
64403,23592,66115
87689,28208,91149
57001,10061,25532
71089,14105,66595
5296,10772,42913
82036,726,46726
22201,70359,36813
15994,68469,13690
39776,71345,36002
36473,74361,64161
17912,74946,55364
53875,2785,18509
36315,7792,82640
49580,75065,21193
42007,96178,58433
21423,71202,95531
52160,9030,19702
18329,41136,19030
77870,72179,5720
43338,82997,17891
38868,56205,88384
6112,85684,83028
46173,18045,49283
75130,8656,68171
73925,89771,81596
2073,3001,92750
9273,13313,98770
22889,63950,24065
28730,95651,10451
49535,93694,91372
17741,30710,90597
86010,30417,20460
68792,59555,28589
57789,90925,37833
97616,67573,44006
25403,81454,3249
49063,58221,75538
63655,44793,75163
77879,33740,71690
77756,87827,39823
42067,69347,90055
3940,54657,99935
90882,35300,27432
39718,14602,38375
77143,1451,83224
49029,72091,86720
24302,13923,60152
65621,96770,17386
28703,10231,91637
39763,4407,68785
27721,63071,76102
28517,51210,21921
10727,68841,80476
72397,72457,74931
48218,14089,8889
18659,48533,17781
83524,37434,69992
50297,912,57813
62697,44157,85533
71117,59132,2017
44432,37087,22926
86394,21839,93091
42591,405,16641
40593,4807,26545
47555,11887,61401
22872,63887,19400
58235,2160,36145
37031,60524,4061
28626,41721,97330
49246,97425,17035
10845,49574,32612
96435,56062,74960
33700,38863,17114
96629,58476,23904
26389,65067,16989
44605,57108,21049
22621,37360,1665
99258,58296,98139
65710,7261,9985
86107,63870,71131
75780,91119,20000
46993,49359,27476
87530,64262,11433
64333,95809,52483
77681,13701,39382
32657,16879,50076
44715,85607,19107
18821,1474,72745
32702,30380,84689
50930,49646,56070
5716,7015,17414
87973,56847,85297
34574,58019,53313
43947,20290,70679
84204,39179,16331
53073,46490,42495
17869,80026,33541
39298,68021,26109
59350,82943,28394
36677,75713,67862
34785,41123,2409
23290,92292,18413
98528,16984,91963
48897,5607,49431
5046,32353,79038
91596,30392,84018
80913,73491,41063
34123,55335,9505
85100,75811,79279
75555,72493,63119
41701,25841,50425
37846,14295,53746
50492,96667,73115
95410,2290,79925
83092,34469,36242
43899,23973,32688
61940,81533,48587
61281,72919,12090
55472,99707,23414
95169,80365,18848
16646,86244,83304
34905,11430,3777
54037,14414,44943
96597,50890,37207
48037,55843,66138
82655,39694,82206
86549,92789,73723
79967,11233,27565
62872,30218,32246
89177,41754,89319
121,56916,69738
76698,71050,33695
72199,26129,60593
21654,97519,58294
10199,44092,13915
89153,66689,65196
28442,34379,72437
6455,44459,53014
63684,83558,56803
82393,91953,21729
87970,96232,87370
88535,7823,48762
69326,37284,75948
76812,25254,19033
26821,41872,48404
64181,26674,98361
14352,90075,45771
91995,52813,90181
43728,26795,70976
36126,33670,93555
3615,94418,64938
44791,63602,59534
63367,65137,6175
94197,517,91879
22595,14541,72349
25006,28752,72244
48097,91556,79189
33348,96599,84514
25096,86585,2911
84520,61316,2714
7981,59914,99717
58272,4281,30259
85925,21800,31288
30258,25750,32199
42195,91537,82743
38942,90086,13095
34600,17985,87909
69594,95693,90185
68292,33463,46150
8355,80235,61860
56265,10675,30743
84569,89698,59639
68460,60690,55621
10147,39641,12171
3199,71818,7091
27132,18833,6183
32418,62588,47418
86029,84485,98266
67235,42556,64037
34618,3055,8528
71508,59157,7674
90479,50174,53550
61626,9315,28857
82382,80074,64808
57551,709,55060
76679,57281,71993
24790,24425,91601
1422,73658,530
51479,79167,33537
54878,76361,26501
36073,54598,99572
39760,24566,32594
1060,67585,29005
35765,4696,98685
34024,78238,47580
9715,60211,17643
37216,9393,28089
63534,18176,87350
50938,22011,39184
9318,85135,96295
28086,31852,86958
9799,34194,92119
28190,8261,44038
88361,57151,29500
95758,31854,96523
86973,3059,20283
49625,22519,12942
48366,66922,94112
56894,73729,46644
41625,659,30323
28533,5668,40112
72071,77976,41043
70262,35305,85782
49279,78550,50831
66765,97339,41815
7775,37285,61846
80277,82014,72748
80845,83684,1673
77902,52725,61127
22054,23364,66269
59484,35059,30103
77057,82320,42686
1053,1830,68758
39325,52445,39322
80168,13780,3151
33864,55219,8410
65813,10311,41153
34884,76399,74140
18735,67378,53216
38990,86372,2040
20607,31349,88228
911,18230,98825
91627,14387,23913
11819,50848,30224
31703,67161,52359
45176,38206,39819
80333,62621,42250
47696,12017,35885
67410,96697,41923
51593,18379,8057
55786,33961,18458
14125,3491,43236
58949,54399,71054
80988,56270,71636
27068,93827,9486
43195,27540,51586
18906,75819,55004
56756,58903,21449
50209,8725,14386
12821,66667,80861
12451,85028,2869
23632,58673,88103
52485,43878,84931
95495,36735,58330
13959,29659,30626
30761,18287,35171
83503,99628,75109
99471,53918,29624
73798,75615,58392
74976,37750,50643
53322,3549,72350
99019,16612,15506
20188,52902,73451
96671,86834,45732
12469,64237,84078
6119,1449,76930
53771,57432,64932
51063,6117,36608
88694,17242,12283
75652,63619,17190
35353,26786,13303
66888,71501,61061
37406,13909,67365
40983,19901,35374
90012,6490,20726
94783,87948,73761
92048,58699,10922
92188,8043,11843
44658,16009,83181
42167,32030,28399
58493,67753,53720
63409,34536,59060
49122,43069,22344
77563,2286,65370
48633,12438,42921
19076,10365,23795
60198,8252,41711
10930,15735,20576
91441,40911,84461
69722,12908,90876
71390,43128,73431
23294,23384,38741
89330,48000,79515
1717,56501,26403
55243,33761,11646
53712,41361,76469
19397,20260,30148
41655,53450,77805
94408,19911,34819
38803,85246,33293
84253,80143,82536
9222,70023,89364
19180,98442,40231
85783,88797,73151
69704,57061,60521
31923,51380,33053
3994,34758,12217
78223,26921,52536
80865,37856,84271
25568,15635,42658
64642,41350,95912
32435,50195,5939
65557,20383,60287
91666,44525,39419
92198,97844,36953
59330,99396,28143
19441,40151,83527
66264,19551,62843
44514,4501,75239
94261,73298,75207
46532,15126,97950
48325,81392,10071
37826,91339,22757
30545,31119,16761
66129,11422,11346
33465,95247,92221
29565,3246,70678
77066,71756,29479
7099,54397,83368
62794,63301,98777
56522,65621,23027
28247,4059,3282
47930,80813,57709
38128,82853,31543
83564,20125,57751
89170,60445,93845
82071,83712,94546
98847,35351,3024
84784,94750,71517
69396,54538,7838
64805,28038,1652
59693,90041,98874
52287,54376,96708
48268,86717,55481
70933,16378,29928
52540,93103,50825
94715,83882,21849
22282,65819,32528
32090,64038,35547
56504,20423,43171
37521,32298,474
21590,84898,53264
35274,48275,61865
99567,35741,2364
80435,42086,35828
11614,57737,47612
85744,39372,65913
2361,88399,8264
35571,49277,75591
94271,82807,88180
67045,63567,78138
97421,78637,16724
98435,10995,78953
